record_id,document_type,registration_year,stated_area_acres,gis_calculated_area_acres,area_variance_pct,boundary_overlap_ratio,owner_name_similarity,temporal_date_gap_days,subdivision_depth,ocr_confidence,stamp_duty_ratio,encumbrance_status,prior_dispute_flag,mutation_status,target_fraud_risk
KAG-LR-101510,PATTA,2011,6.19,6.01,0.75,0.006,0.918,94,2,91.4,1.03,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-101511,PATTA,1976,1.84,1.75,0.75,0.006,0.964,55,2,86.8,1.07,NIL,0,APPROVED,0
KAG-LR-101512,POWER_OF_ATTORNEY,1988,8.42,10.72,27.35,0.14,0.556,308,1,73.0,0.26,ACTIVE_MORTGAGE,0,PENDING,1
KAG-LR-101513,SALE_DEED,2008,2.46,2.6,3.15,0.012,0.959,32,2,93.0,1.03,NIL,1,APPROVED,0
KAG-LR-101514,SALE_DEED,2021,1.54,1.62,5.07,0.458,0.524,-107,1,60.2,0.5,NIL,0,APPROVED,1
KAG-LR-101515,PATTA,2020,6.79,6.5,1.02,0.005,0.969,59,1,97.1,0.95,NIL,0,APPROVED,0
KAG-LR-101516,SALE_DEED,1971,4.45,4.55,3.42,0.015,0.961,29,2,81.4,0.97,NIL,0,PENDING,0
KAG-LR-101517,SALE_DEED,1989,1.71,1.66,0.8,0.004,0.992,31,4,96.0,1.02,DISPUTED,0,APPROVED,0
KAG-LR-101518,SALE_DEED,2013,1.87,1.9,1.1,0.004,0.966,35,4,99.1,0.89,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-101519,PATTA,1976,5.17,5.19,4.17,0.01,0.97,28,1,89.6,1.02,NIL,0,APPROVED,0
KAG-LR-101520,PATTA,1967,17.2,18.09,5.2,0.337,0.594,-577,1,57.1,0.6,ACTIVE_MORTGAGE,1,REJECTED,1
KAG-LR-101521,SALE_DEED,1992,2.1,2.1,6.33,0.023,0.921,20,1,89.2,0.97,NIL,0,APPROVED,0
KAG-LR-101522,PATTA,2005,1.34,1.4,1.78,0.007,0.929,63,3,84.2,1.02,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-101523,POWER_OF_ATTORNEY,1973,3.51,3.49,0.57,0.006,0.983,15,2,96.5,0.87,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-101524,SALE_DEED,2026,1.84,1.86,1.04,0.002,0.965,13,1,99.5,1.03,NIL,0,APPROVED,0
KAG-LR-101525,POWER_OF_ATTORNEY,2018,6.08,6.1,1.54,0.007,0.994,14,2,90.5,1.02,NIL,0,APPROVED,0
KAG-LR-101526,GIFT_DEED,2026,3.62,4.17,15.06,0.322,0.712,2278,3,70.3,0.45,NIL,0,PENDING,1
KAG-LR-101527,SALE_DEED,2021,0.93,0.91,3.25,0.01,0.956,25,2,94.1,0.9,NIL,0,PENDING,0
KAG-LR-101528,SALE_DEED,2020,2.12,2.22,3.81,0.009,0.984,32,4,79.6,1.07,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-101529,SETTLEMENT,1966,9.02,8.86,1.48,0.003,0.993,61,1,95.3,1.09,NIL,0,PENDING,0
KAG-LR-101530,GIFT_DEED,2011,2.48,2.61,0.57,0.001,0.948,20,3,89.0,1.13,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-101531,GIFT_DEED,1973,1.33,1.36,0.78,0.0,0.998,39,2,95.7,1.01,NIL,0,PENDING,0
KAG-LR-101532,SALE_DEED,2005,1.01,1.01,2.52,0.001,0.915,29,1,90.2,1.02,NIL,0,APPROVED,0
KAG-LR-101533,PATTA,1983,0.81,0.79,1.35,0.023,0.953,34,2,95.7,1.01,NIL,0,PENDING,0
KAG-LR-101534,POWER_OF_ATTORNEY,2015,2.28,2.36,3.27,0.001,0.899,22,4,94.8,1.09,NIL,0,APPROVED,0
KAG-LR-101535,SALE_DEED,1994,3.13,3.04,1.9,0.002,0.98,39,1,94.5,0.95,NIL,0,APPROVED,0
KAG-LR-101536,POWER_OF_ATTORNEY,2003,0.56,0.56,0.75,0.03,0.93,43,3,89.5,1.16,NIL,0,APPROVED,0
KAG-LR-101537,PATTA,2007,1.33,1.35,6.5,0.004,0.974,15,3,86.6,0.99,ACTIVE_MORTGAGE,1,APPROVED,0
KAG-LR-101538,PATTA,1975,1.67,1.95,17.0,0.243,0.547,1526,1,67.6,0.41,DISPUTED,1,APPROVED,1
KAG-LR-101539,SALE_DEED,1993,3.13,3.22,2.06,0.001,0.94,15,4,92.8,1.1,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-101540,PATTA,2002,1.53,1.9,24.25,0.353,0.728,68,2,79.8,0.29,NIL,1,PENDING,1
KAG-LR-101541,PATTA,2005,5.6,5.39,3.35,0.003,0.99,43,2,93.4,1.07,NIL,0,APPROVED,0
KAG-LR-101542,SALE_DEED,1999,0.41,0.41,1.76,0.007,0.971,32,1,93.7,1.05,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-101543,SALE_DEED,2023,4.67,4.39,6.5,0.033,0.94,27,2,92.7,0.95,NIL,0,APPROVED,0
KAG-LR-101544,PATTA,1979,1.31,1.38,5.0,0.002,0.966,72,3,87.4,0.94,NIL,0,PENDING,0
KAG-LR-101545,SALE_DEED,1983,2.17,2.17,6.5,0.023,0.957,48,1,93.6,1.05,NIL,0,APPROVED,0
KAG-LR-101546,PATTA,1992,0.99,0.96,1.5,0.0,0.974,24,1,95.7,0.97,NIL,0,APPROVED,0
KAG-LR-101547,SALE_DEED,1979,2.85,2.68,4.18,0.009,0.951,50,2,92.9,1.09,NIL,0,APPROVED,0
KAG-LR-101548,PATTA,1991,5.66,5.61,1.06,0.033,0.963,37,1,87.8,0.94,NIL,0,APPROVED,0
KAG-LR-101549,GIFT_DEED,1969,1.83,1.73,5.4,0.329,0.431,-72,2,61.2,0.57,ACTIVE_MORTGAGE,1,REJECTED,1
KAG-LR-101550,PATTA,2008,3.6,2.91,19.15,0.457,0.594,-322,2,67.5,0.43,COURT_STAY,1,REJECTED,1
KAG-LR-101551,POWER_OF_ATTORNEY,1968,0.82,0.8,1.38,0.004,0.971,20,1,93.6,0.9,DISPUTED,0,APPROVED,0
KAG-LR-101552,SALE_DEED,2015,1.62,1.52,6.23,0.374,0.444,-564,1,66.5,0.38,NIL,0,REJECTED,1
KAG-LR-101553,PATTA,1980,1.79,1.76,3.1,0.004,0.974,19,3,99.5,1.01,NIL,0,APPROVED,0
KAG-LR-101554,PATTA,2008,3.47,3.52,2.11,0.012,0.947,27,3,89.5,0.9,NIL,0,APPROVED,0
KAG-LR-101555,PATTA,2022,8.88,8.98,2.16,0.004,0.966,41,2,92.7,0.92,NIL,0,APPROVED,0
KAG-LR-101556,GIFT_DEED,2001,10.96,11.08,1.63,0.002,0.998,43,2,89.4,0.97,NIL,0,APPROVED,0
KAG-LR-101557,PATTA,1974,5.37,5.13,2.07,0.012,0.988,39,1,91.6,1.05,NIL,0,APPROVED,0
KAG-LR-101558,SALE_DEED,1990,1.65,1.73,3.82,0.013,0.995,105,2,92.7,1.06,NIL,0,APPROVED,0
KAG-LR-101559,SALE_DEED,2012,1.55,2.27,46.26,0.276,0.607,-717,2,53.6,0.25,NIL,0,PENDING,1
KAG-LR-101560,PATTA,2012,3.4,3.51,3.36,0.008,0.959,75,1,96.6,0.84,NIL,0,APPROVED,0
KAG-LR-101561,PATTA,1986,4.56,4.4,1.12,0.007,0.967,33,1,93.1,0.96,NIL,0,APPROVED,0
KAG-LR-101562,POWER_OF_ATTORNEY,2021,7.53,7.79,2.25,0.005,0.976,55,3,95.1,0.98,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-101563,SALE_DEED,1968,1.23,1.16,2.31,0.022,0.992,25,2,99.5,0.95,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-101564,SETTLEMENT,1965,0.9,0.95,1.21,0.031,0.964,25,4,97.5,1.01,NIL,0,APPROVED,0
KAG-LR-101565,SALE_DEED,1982,4.68,4.46,0.44,0.017,0.936,18,1,88.5,1.03,NIL,0,APPROVED,0
KAG-LR-101566,SETTLEMENT,1997,1.01,1.06,6.5,0.01,0.959,16,1,88.8,0.94,NIL,0,APPROVED,0
KAG-LR-101567,SALE_DEED,2010,11.55,12.09,0.61,0.018,0.95,48,3,94.5,0.97,DISPUTED,0,APPROVED,0
KAG-LR-101568,SALE_DEED,1978,6.0,5.71,6.5,0.009,0.95,32,1,95.4,0.92,NIL,0,APPROVED,0
KAG-LR-101569,SALE_DEED,2022,1.09,1.55,42.55,0.267,0.407,1255,1,62.4,0.36,NIL,0,PENDING,1
KAG-LR-101570,PATTA,1984,0.33,0.33,2.52,0.012,0.943,33,2,95.4,1.03,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-101571,PATTA,2018,5.43,5.15,2.62,0.024,0.995,19,3,94.1,0.99,NIL,0,APPROVED,0
KAG-LR-101572,PATTA,1973,4.45,4.48,1.88,0.001,0.971,61,1,93.2,1.01,NIL,0,PENDING,0
KAG-LR-101573,SALE_DEED,2025,1.91,1.96,0.81,0.003,0.957,18,1,98.9,1.0,NIL,0,APPROVED,0
KAG-LR-101574,POWER_OF_ATTORNEY,1978,10.81,14.11,30.57,0.453,0.543,171,1,60.9,0.72,NIL,1,PENDING,1
KAG-LR-101575,GIFT_DEED,1989,0.46,0.47,1.34,0.025,0.992,32,3,94.6,1.03,NIL,0,APPROVED,0
KAG-LR-101576,PATTA,1987,5.85,5.53,1.89,0.009,0.982,42,1,96.9,1.0,NIL,0,APPROVED,0
KAG-LR-101577,SALE_DEED,2018,1.91,3.26,70.43,0.391,0.621,996,3,60.8,0.73,COURT_STAY,0,PENDING,1
KAG-LR-101578,SALE_DEED,1999,0.65,0.67,1.31,0.017,0.966,24,2,93.5,0.91,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-101579,SETTLEMENT,1997,4.25,3.8,10.48,0.255,0.478,-35,2,87.6,0.32,ACTIVE_MORTGAGE,1,PENDING,1
KAG-LR-101580,POWER_OF_ATTORNEY,2017,4.27,4.48,4.81,0.0,0.987,10,2,95.5,1.15,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-101581,PATTA,2022,4.82,3.72,22.9,0.28,0.592,124,2,72.3,0.38,NIL,1,PENDING,1
KAG-LR-101582,PATTA,2009,7.36,7.41,6.01,0.001,0.927,35,3,85.6,1.0,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-101583,PATTA,1970,1.05,1.06,1.89,0.003,0.978,46,1,90.8,1.01,NIL,0,APPROVED,0
KAG-LR-101584,SALE_DEED,2018,0.36,0.35,4.1,0.017,0.984,12,1,96.2,0.99,NIL,0,APPROVED,0
KAG-LR-101585,PATTA,2001,12.94,12.64,4.04,0.027,0.997,28,3,90.8,1.05,NIL,0,PENDING,0
KAG-LR-101586,SETTLEMENT,2014,10.87,11.09,0.91,0.001,0.947,26,1,99.5,1.01,NIL,0,APPROVED,0
KAG-LR-101587,POWER_OF_ATTORNEY,2012,0.68,0.65,2.22,0.0,0.982,9,1,96.5,0.99,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-101588,SETTLEMENT,1965,2.02,2.02,5.6,0.009,0.975,31,3,93.1,1.1,NIL,0,PENDING,0
KAG-LR-101589,SETTLEMENT,2018,11.34,11.1,2.17,0.037,0.979,47,2,97.6,0.96,NIL,0,APPROVED,0
KAG-LR-101590,PATTA,1978,4.54,4.28,2.8,0.004,0.978,25,1,91.9,0.94,NIL,0,APPROVED,0
KAG-LR-101591,SETTLEMENT,2006,2.41,2.02,16.34,0.258,0.45,347,2,69.2,0.36,NIL,1,APPROVED,1
KAG-LR-101592,SALE_DEED,2012,5.03,5.08,1.06,0.005,0.989,26,4,95.4,0.97,NIL,0,APPROVED,0
KAG-LR-101593,PATTA,2000,1.72,1.53,11.11,0.537,0.377,116,1,66.0,0.49,ACTIVE_MORTGAGE,1,APPROVED,1
KAG-LR-101594,POWER_OF_ATTORNEY,2025,3.67,3.82,6.5,0.016,0.977,20,1,96.1,0.93,NIL,0,APPROVED,0
KAG-LR-101595,POWER_OF_ATTORNEY,1996,1.47,1.44,6.5,0.002,0.951,92,3,91.3,0.99,NIL,0,APPROVED,0
KAG-LR-101596,SALE_DEED,2001,2.63,3.09,17.43,0.267,0.532,1595,4,70.7,0.34,NIL,0,PENDING,1
KAG-LR-101597,PATTA,1997,5.52,5.84,2.17,0.003,0.931,11,2,94.5,0.96,NIL,0,APPROVED,0
KAG-LR-101598,PATTA,2007,5.46,5.35,2.02,0.008,0.948,43,2,92.8,0.91,NIL,0,APPROVED,0
KAG-LR-101599,POWER_OF_ATTORNEY,2017,2.62,3.33,27.23,0.167,0.424,586,1,74.7,0.28,COURT_STAY,0,PENDING,1
KAG-LR-101600,PATTA,2008,2.19,2.1,2.34,0.011,0.948,45,1,85.1,1.07,NIL,0,APPROVED,0
KAG-LR-101601,PATTA,1988,6.69,6.56,3.36,0.002,0.965,26,3,94.0,1.0,NIL,0,APPROVED,0
KAG-LR-101602,PATTA,1993,3.52,3.56,2.53,0.0,0.989,18,2,99.0,1.03,NIL,0,APPROVED,0
KAG-LR-101603,SALE_DEED,2015,1.57,1.51,2.73,0.001,0.971,19,1,95.8,0.84,NIL,0,APPROVED,0
KAG-LR-101604,PATTA,2013,0.6,0.62,1.29,0.009,0.991,17,1,92.5,1.05,NIL,0,APPROVED,0
KAG-LR-101605,SALE_DEED,2022,8.57,8.26,2.98,0.005,0.941,13,1,90.1,0.91,NIL,0,APPROVED,0
KAG-LR-101606,PATTA,2014,9.12,8.8,2.91,0.01,0.97,19,1,85.0,1.05,NIL,0,APPROVED,0
KAG-LR-101607,POWER_OF_ATTORNEY,2011,0.42,0.41,2.3,0.015,0.984,37,1,91.9,0.9,ACTIVE_MORTGAGE,1,APPROVED,0
KAG-LR-101608,GIFT_DEED,1986,3.39,3.55,4.58,0.38,0.463,233,1,72.8,0.4,COURT_STAY,1,APPROVED,1
KAG-LR-101609,POWER_OF_ATTORNEY,2022,4.92,4.81,1.94,0.005,0.973,21,3,92.1,1.09,NIL,0,APPROVED,0
KAG-LR-101610,PATTA,2009,3.58,3.64,1.49,0.014,0.988,16,1,90.6,1.16,ACTIVE_MORTGAGE,0,PENDING,0
KAG-LR-101611,SALE_DEED,1988,0.46,0.46,6.5,0.007,0.899,24,4,92.2,1.08,NIL,0,APPROVED,0
KAG-LR-101612,SETTLEMENT,1977,7.97,7.38,7.37,0.485,0.597,1758,1,64.0,0.57,NIL,1,APPROVED,1
KAG-LR-101613,SETTLEMENT,1980,1.26,1.44,14.25,0.428,0.657,41,1,62.0,0.58,DISPUTED,1,REJECTED,1
KAG-LR-101614,PATTA,2006,1.09,1.07,1.92,0.021,0.976,53,1,92.5,1.04,NIL,0,APPROVED,0
KAG-LR-101615,SETTLEMENT,2004,4.28,4.41,2.2,0.001,0.962,30,1,89.8,0.99,NIL,0,APPROVED,0
KAG-LR-101616,PATTA,1987,3.63,2.99,17.65,0.17,0.429,976,1,69.2,0.47,NIL,1,PENDING,1
KAG-LR-101617,SALE_DEED,2002,1.39,1.35,6.5,0.002,0.928,17,4,94.6,1.02,NIL,0,APPROVED,0
KAG-LR-101618,SALE_DEED,1997,0.46,0.47,2.08,0.006,0.965,28,2,87.8,1.01,DISPUTED,0,APPROVED,0
KAG-LR-101619,PATTA,1993,5.22,4.93,2.5,0.001,0.967,32,3,93.9,0.99,NIL,0,APPROVED,0
KAG-LR-101620,GIFT_DEED,1992,6.16,6.39,3.7,0.014,0.972,57,1,95.9,1.04,NIL,0,APPROVED,0
KAG-LR-101621,SALE_DEED,2003,0.75,0.77,3.64,0.014,0.94,21,1,87.1,0.95,NIL,0,APPROVED,0
KAG-LR-101622,PATTA,2014,1.93,1.82,2.2,0.001,0.988,27,4,89.9,0.89,NIL,0,APPROVED,0
KAG-LR-101623,PATTA,1994,1.85,1.79,2.62,0.001,0.978,53,1,92.4,1.07,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-101624,PATTA,1966,0.33,0.32,1.47,0.006,0.937,30,2,99.2,0.92,NIL,0,APPROVED,0
KAG-LR-101625,POWER_OF_ATTORNEY,1971,4.87,5.07,4.08,0.007,0.972,14,1,87.6,0.91,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-101626,PATTA,1976,3.48,3.5,2.59,0.023,0.971,8,5,94.1,1.03,COURT_STAY,0,APPROVED,0
KAG-LR-101627,PATTA,2005,1.5,1.47,1.69,0.015,0.933,12,3,88.3,1.04,NIL,0,APPROVED,0
KAG-LR-101628,PATTA,1988,2.76,2.89,1.78,0.006,0.964,33,4,95.2,0.91,NIL,0,PENDING,0
KAG-LR-101629,GIFT_DEED,2007,2.0,1.89,5.04,0.018,0.895,13,1,93.7,0.93,NIL,0,APPROVED,0
KAG-LR-101630,SALE_DEED,1998,7.73,8.02,3.82,0.008,0.946,80,2,89.8,1.0,NIL,0,PENDING,0
KAG-LR-101631,SALE_DEED,1998,2.28,2.34,0.95,0.011,0.928,25,3,97.9,1.04,NIL,0,REJECTED,0
KAG-LR-101632,SALE_DEED,1969,1.05,1.03,1.84,0.002,0.968,16,1,89.2,0.95,NIL,0,APPROVED,0
KAG-LR-101633,SALE_DEED,2024,0.8,0.84,2.32,0.014,0.962,27,1,90.7,1.03,DISPUTED,0,PENDING,0
KAG-LR-101634,PATTA,2004,0.77,0.74,1.87,0.014,0.996,46,1,98.5,0.93,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-101635,PATTA,2021,2.94,2.96,1.66,0.005,0.98,53,1,92.6,1.0,NIL,0,APPROVED,0
KAG-LR-101636,PATTA,2026,0.32,0.32,1.77,0.002,0.945,38,1,95.2,1.01,NIL,0,APPROVED,0
KAG-LR-101637,PATTA,2008,4.3,4.13,2.09,0.0,0.994,98,4,91.5,0.99,NIL,0,APPROVED,0
KAG-LR-101638,PATTA,2020,0.55,0.55,4.23,0.024,0.915,64,1,91.1,1.0,NIL,0,APPROVED,0
KAG-LR-101639,PATTA,1967,0.6,0.57,2.83,0.006,0.965,19,4,93.2,1.01,NIL,0,APPROVED,0
KAG-LR-101640,POWER_OF_ATTORNEY,1977,3.47,3.54,1.71,0.005,0.967,40,4,99.1,1.01,NIL,0,APPROVED,0
KAG-LR-101641,PATTA,2002,4.88,4.94,1.05,0.01,0.983,13,1,92.6,0.9,NIL,0,APPROVED,0
KAG-LR-101642,SALE_DEED,1986,3.08,3.0,2.38,0.004,0.943,29,1,87.1,0.99,NIL,0,APPROVED,0
KAG-LR-101643,POWER_OF_ATTORNEY,1985,1.31,1.39,6.5,0.015,0.935,22,3,99.5,1.15,NIL,0,APPROVED,0
KAG-LR-101644,SETTLEMENT,1978,1.34,1.4,0.92,0.012,0.991,39,1,99.5,0.95,NIL,0,APPROVED,0
KAG-LR-101645,SALE_DEED,1999,10.52,11.89,13.01,0.094,0.685,-210,2,91.6,0.76,COURT_STAY,1,APPROVED,1
KAG-LR-101646,SETTLEMENT,1999,3.65,3.75,5.76,0.002,0.986,10,1,95.3,0.97,NIL,0,APPROVED,0
KAG-LR-101647,SALE_DEED,2019,3.83,4.05,1.17,0.006,0.974,14,2,90.8,0.97,NIL,0,APPROVED,0
KAG-LR-101648,PATTA,1998,0.85,0.85,1.25,0.008,0.999,48,1,96.0,0.99,NIL,0,APPROVED,0
KAG-LR-101649,SALE_DEED,2007,0.74,0.73,1.68,0.001,0.952,137,1,85.4,0.9,NIL,0,APPROVED,0
KAG-LR-101650,PATTA,1993,3.34,2.73,18.35,0.626,0.711,101,3,68.8,0.46,COURT_STAY,1,REJECTED,1
KAG-LR-101651,SETTLEMENT,1979,1.02,1.06,1.39,0.007,0.965,33,1,94.9,0.96,NIL,0,REJECTED,0
KAG-LR-101652,PATTA,1966,0.53,0.55,0.66,0.0,0.994,48,1,90.4,0.98,NIL,0,APPROVED,0
KAG-LR-101653,PATTA,1989,0.54,0.54,1.18,0.02,0.984,39,4,90.6,1.04,NIL,0,APPROVED,0
KAG-LR-101654,SETTLEMENT,2023,1.41,1.42,1.44,0.003,0.957,59,2,91.4,1.03,NIL,0,APPROVED,0
KAG-LR-101655,PATTA,2005,9.21,9.43,3.68,0.004,0.945,98,3,92.6,0.97,ACTIVE_MORTGAGE,0,PENDING,0
KAG-LR-101656,POWER_OF_ATTORNEY,1967,6.74,7.14,1.5,0.004,0.998,30,1,95.2,1.02,NIL,0,PENDING,0
KAG-LR-101657,PATTA,1995,2.07,1.98,2.37,0.004,0.962,41,3,97.5,1.03,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-101658,SETTLEMENT,2005,2.2,2.1,5.92,0.006,0.98,41,2,98.5,1.02,NIL,0,APPROVED,0
KAG-LR-101659,SETTLEMENT,1976,2.64,2.6,0.9,0.002,0.939,54,2,86.6,1.08,NIL,0,APPROVED,0
KAG-LR-101660,SETTLEMENT,2010,0.75,0.72,0.76,0.01,0.971,62,1,90.9,1.01,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-101661,SALE_DEED,1968,0.58,0.61,5.36,0.003,0.995,37,2,94.6,0.83,NIL,0,APPROVED,0
KAG-LR-101662,PATTA,1999,2.64,2.53,2.14,0.017,0.887,16,1,92.9,0.88,NIL,0,APPROVED,0
KAG-LR-101663,SALE_DEED,2021,6.89,6.75,4.64,0.008,0.965,38,4,95.4,1.01,NIL,0,APPROVED,0
KAG-LR-101664,SALE_DEED,1983,1.3,1.3,1.78,0.009,0.967,30,1,89.4,0.94,NIL,0,APPROVED,0
KAG-LR-101665,GIFT_DEED,2018,0.45,0.41,8.87,0.261,0.549,115,1,64.6,0.32,NIL,0,REJECTED,1
KAG-LR-101666,PATTA,1973,0.61,0.64,1.82,0.001,0.985,26,1,90.9,1.05,COURT_STAY,0,APPROVED,0
KAG-LR-101667,SALE_DEED,1996,1.28,1.16,9.05,0.198,0.562,170,1,57.6,0.72,NIL,0,APPROVED,1
KAG-LR-101668,SALE_DEED,2000,0.59,0.6,3.83,0.003,0.988,62,2,99.4,1.01,NIL,0,APPROVED,0
KAG-LR-101669,SALE_DEED,2004,1.63,1.72,6.5,0.008,0.942,53,3,94.0,1.03,NIL,1,PENDING,0
KAG-LR-101670,PATTA,2026,2.79,2.7,2.76,0.008,0.976,35,5,86.7,1.07,NIL,0,APPROVED,0
KAG-LR-101671,PATTA,2014,2.49,2.61,1.66,0.015,0.981,36,1,92.9,1.06,NIL,0,APPROVED,0
KAG-LR-101672,SETTLEMENT,1979,0.62,0.59,0.9,0.003,0.973,10,1,93.2,0.97,NIL,0,APPROVED,0
KAG-LR-101673,SETTLEMENT,1966,3.38,3.11,8.06,0.451,0.614,167,5,64.8,0.39,NIL,0,PENDING,1
KAG-LR-101674,PATTA,2021,3.8,3.44,9.53,0.157,0.624,2134,1,64.7,0.4,DISPUTED,1,PENDING,1
KAG-LR-101675,SALE_DEED,2023,3.26,3.42,1.97,0.01,0.988,20,2,94.5,1.04,NIL,0,APPROVED,0
KAG-LR-101676,PATTA,1999,0.35,0.18,48.59,0.42,0.586,163,1,88.0,0.53,ACTIVE_MORTGAGE,0,APPROVED,1
KAG-LR-101677,SALE_DEED,1974,1.1,1.11,0.62,0.001,0.985,34,1,96.5,1.01,NIL,0,APPROVED,0
KAG-LR-101678,SALE_DEED,2017,1.56,1.63,3.01,0.004,0.989,37,2,96.4,0.99,NIL,0,APPROVED,0
KAG-LR-101679,PATTA,1984,0.66,0.64,1.7,0.021,0.965,24,1,97.3,1.02,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-101680,SALE_DEED,2002,2.61,2.84,8.79,0.105,0.684,2122,1,81.4,0.44,ACTIVE_MORTGAGE,0,PENDING,1
KAG-LR-101681,SALE_DEED,1975,2.86,2.8,6.19,0.001,0.974,53,1,93.0,1.11,NIL,0,APPROVED,0
KAG-LR-101682,PATTA,2019,0.75,0.74,1.71,0.003,0.979,19,2,92.3,0.97,NIL,0,APPROVED,0
KAG-LR-101683,SETTLEMENT,1968,2.03,1.92,1.23,0.003,0.905,44,1,89.9,0.95,NIL,1,APPROVED,0
KAG-LR-101684,PATTA,1971,7.92,4.36,44.96,0.549,0.559,642,1,77.2,0.37,DISPUTED,0,PENDING,1
KAG-LR-101685,PATTA,1996,2.92,2.78,4.63,0.013,0.98,61,2,92.4,1.0,NIL,0,PENDING,0
KAG-LR-101686,SETTLEMENT,1994,2.04,1.95,0.19,0.001,0.971,22,2,90.9,1.08,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-101687,POWER_OF_ATTORNEY,2022,3.1,3.16,3.26,0.001,0.997,18,1,93.1,1.06,DISPUTED,0,APPROVED,0
KAG-LR-101688,PATTA,2022,4.43,4.44,3.93,0.003,0.991,17,1,90.5,0.96,ACTIVE_MORTGAGE,0,PENDING,0
KAG-LR-101689,PATTA,1997,1.96,1.87,4.49,0.019,0.944,23,1,84.6,0.96,NIL,0,APPROVED,0
KAG-LR-101690,PATTA,2021,4.56,4.93,8.18,0.288,0.523,1186,1,56.0,0.51,NIL,0,PENDING,1
KAG-LR-101691,PATTA,1965,5.5,5.3,1.46,0.018,0.958,34,2,92.1,1.04,NIL,0,APPROVED,0
KAG-LR-101692,PATTA,2008,2.31,2.21,2.44,0.017,0.974,55,1,94.5,0.94,NIL,0,APPROVED,0
KAG-LR-101693,POWER_OF_ATTORNEY,1994,6.23,7.0,12.4,0.425,0.533,447,4,86.5,0.5,NIL,0,PENDING,1
KAG-LR-101694,POWER_OF_ATTORNEY,2013,3.98,3.98,4.15,0.006,0.958,44,3,97.0,0.98,NIL,0,APPROVED,0
KAG-LR-101695,PATTA,2016,0.87,0.85,1.73,0.002,0.886,24,3,83.2,1.02,NIL,0,APPROVED,0
KAG-LR-101696,SALE_DEED,2019,2.92,3.0,3.41,0.008,0.958,36,1,87.6,0.96,NIL,0,PENDING,0
KAG-LR-101697,PATTA,1985,0.32,0.33,1.86,0.015,0.975,35,1,91.3,0.97,NIL,0,PENDING,0
KAG-LR-101698,SALE_DEED,1994,2.85,2.74,1.2,0.021,0.997,80,2,87.5,0.96,COURT_STAY,0,APPROVED,0
KAG-LR-101699,SALE_DEED,2015,4.62,4.84,2.81,0.013,0.947,51,1,87.6,0.96,NIL,0,APPROVED,0
KAG-LR-101700,PATTA,1979,3.84,3.49,9.13,0.273,0.64,2248,1,71.5,0.68,DISPUTED,0,PENDING,1
KAG-LR-101701,PATTA,2017,3.01,2.94,4.84,0.003,0.975,67,4,95.9,0.92,NIL,0,APPROVED,0
KAG-LR-101702,SALE_DEED,2003,1.9,1.79,1.71,0.002,0.94,22,2,84.4,0.98,NIL,0,APPROVED,0
KAG-LR-101703,SALE_DEED,1991,6.11,6.22,2.0,0.022,0.978,43,4,92.5,0.91,NIL,0,APPROVED,0
KAG-LR-101704,PATTA,1972,3.64,3.43,4.21,0.009,0.931,13,2,90.5,1.06,NIL,0,APPROVED,0
KAG-LR-101705,SALE_DEED,2025,3.98,4.0,5.23,0.016,0.995,27,5,98.8,1.05,NIL,0,PENDING,0
KAG-LR-101706,PATTA,1984,1.37,1.41,2.79,0.001,0.989,20,5,91.5,1.09,NIL,0,APPROVED,0
KAG-LR-101707,PATTA,2014,1.52,1.46,2.44,0.014,0.994,31,1,98.9,0.95,NIL,0,APPROVED,0
KAG-LR-101708,PATTA,1986,0.3,0.31,2.32,0.001,0.933,23,3,93.9,1.05,NIL,0,APPROVED,0
KAG-LR-101709,PATTA,2022,0.64,0.64,0.99,0.007,0.978,61,2,93.5,1.06,NIL,0,APPROVED,0
KAG-LR-101710,PATTA,2017,1.53,1.47,1.53,0.014,0.957,57,3,95.1,1.07,NIL,0,APPROVED,0
